,Unnamed: 0,name,country,city,town,address,total space (sqft),colocation space (sqft),total power (MW),latitude,longitude
1924,1995,CyrusOne,usa, OH, Mason,4800 Parkway Dr,80000,35000,1.7,40.2253569,-82.6881395
1925,1996,CyrusOne,usa, VA, Sterling,22811 International Drive,420000,128715,12.6,37.1232245,-78.4927721
1926,1997,Amaara Networks,india, Delhi, Rohini, Sector 16,,,,28.6273928,77.1716954
1927,1998,MOD Mission Critical,brazil,joao pessoa, João Pessoa - PB, 1223 - Estados,25000,,5.9,-7.1215981,-34.882028
1928,1999,MOD Mission Critical,usa,SD, Sioux Falls,700 East 54th Street North,17000,4200,,44.6471761,-100.348761
1929,2000,Lumen,usa, LA, Baton Rouge,9826 Burbank Dr,5000,2000,,34.0536909,-118.242766
1930,2001,Equinix,brazil, 06543-001, Santana de Parnaíba - São Paulo, 888 - Residencial Tres (Tambore),54760,,14.4,-23.4706072,-46.85203755
1931,2002,Lumen,usa, LA, Metairie,3220 Lausat Street,20000,1270,,34.0536909,-118.242766
1932,2003,CyrusOne,uk, Slough SL1 4HE,225c Bath Road,,69449,,18,51.5111014,-0.5940682
1933,2004,Lumen,usa, NV, Las Vegas,4485 East Sahara Avenue,19000,6071,315,39.5158825,-116.853722
1934,2005,Cogent Communications,canada, ON, North York, Toronto,13500,13500,,50.000678,-86.000977
1935,2006,Lumen,usa, TN, Nashville,2208 9th Avenue North,40000,5719,,35.7730076,-86.2820081
1936,2007,MOD Mission Critical,qatar,Al Daayen Municipality, Zone 70,Street 1495,,,,,
1937,2008,Struxture,canada, AB, Calgary,7007 54th St SE,65000,,6,55.001251,-115.002136
1938,2009,Netshop ISP,singapore,139964 Crescent Road,,,,,,1.3092503,103.8927433
1939,2010,Lumen,usa, KY, Louisville,848 South 8th Street,13400,1146,,37.5726028,-85.1551411
1940,2011,Telehouse,usa, NY, New York,85 10th Avenue,635000,60000,4.15,43.1561681,-75.8449946
1941,2012,Digital Realty,germany, 60314 Frankfurt am Main,Weismüllerstraße 29/31,,11600,,1.5,50.11376968,8.712718914
1942,2013,Cogent Communications,usa, GA, Atlanta,55 Marietta St NW,7826,7826,,32.3293809,-83.1137366
1943,2014,Cogent Communications,uk, London,20 Mastmaker Road,,3336,3336,,51.5074456,-0.1277653
1944,2015,Enzu,usa, GA, Norcross,2775 Northwoods Parkway,,,,32.3293809,-83.1137366
1945,2016,China Telecom,china, Guangdong, Shenzhen, Futian,,,,23.1357694,113.1982688
1946,2017,China Telecom,singapore, Singapore 609934, Jurong East, 29A International Business Park,,,,1.357107,103.8194992
1947,2018,atel Technology Group,ireland, Dublin 15, Blanchardstown, Blanchardstown Road North,,2609,0.6,53.39493455,-6.389208545
1948,2019,Element Critical,usa, CA, Sunnyvale,1360 Kifer Road,96100,80000,7,36.7014631,-118.755997
1949,2020,Tel Networks Inc.,canada, BC, Burnaby,Still Creek Drive,,,,55.001251,-125.002441
1950,2021,FirstLight,usa, NY, Rochester,28 East Main Street,1500,,,43.1561681,-75.8449946
1951,2022,Zenlayer,usa, IL, Elk Grove Village,1905 Lunt Avenue,,,9000,40.0796606,-89.4337288
1952,2023,Digital Realty,usa, CA, Santa Clara,1525 Comstock Street,42400,29234,9,36.7014631,-118.755997
1953,2024,China Telecom,brazil, Santana de Parnaíba - SP, 249 - Res. Tres (Tambore),Av. Marcos Penteado de Ulhôa Rodrigues,,,,-23.4446715,-46.9167722
1954,2025,"Ascenty, a Digital Realty Company",mexico, Querétaro, Villa Progreso, San José,258000,,31,20.8052225,-99.8837376
1955,2026,FirstLight,usa,MA, Rockland,1050 Hingham St,,,,18.3414575,-64.9335173
1956,2027,Digital Realty,usa, IL, Elk Grove Village,1400 East Devon Avenue,305000,148750,30.6,40.0796606,-89.4337288
1957,2028,MOD Mission Critical,usa, OR, Portland,921 Southwest Washington Street,302262,81906,8,43.9792797,-120.737257
1958,2029,Thin-nology,usa, TX, Pflugerville,3804 Helios Way,,8000,2,31.2638905,-98.5456116
1959,2030,Flexential,usa, CO, Centennial,12500 East Arapahoe Road,43294,,1.6,38.7251776,-105.607716
1960,2031,CoreSite,usa, CO, Denver,639 East 18th Avenue,5100,,,38.7251776,-105.607716
1961,2032,Limestone Networks,france, 93200 Saint-Denis,114 Rue Ambroise Croizat,,,,,48.93346144,2.354968685
1962,2033,Telehouse,vietnam, Hanoi, Cầu Giấy, Dịch Vọng Hậu,20451,,,21.0283334,105.854041
1963,2034,"Ascenty, a Digital Realty Company",brazil, 21535-510, Rio de Janeiro - RJ, 513 - Pavuna,75000,,10,-22.8730922,-43.2481833
1964,2035,MOD Mission Critical,italy,Province of Frosinone, 03100 Frosinone, 9A,,,,,
1965,2036,Digital Realty,brazil,Osasco, Osasco - SP, 350 - Vila Menck,97000,,14,-23.5324859,-46.7916801
1966,2037,Colocation America,usa, IL, Chicago,600 South Federal Street,160000,,,40.0796606,-89.4337288
1967,2038,Enzu,usa, WA, Seattle,140 4th Avenue North,,,,47.2868352,-120.212613
1968,2040,Your DC,australia, Hawthorn SA 5062,60 Belair Rd,,15069,6458,1,-34.9709849,138.6041231
1969,2041,ColoCrossing,usa, NJ, Piscataway Township,101 Possumtown Rd,360000,,36.4,40.0757384,-74.4041622
1970,2042,EXA Infrastructure,uk, London E14 2AX,3 Nutmeg Lane,,699654.18,,46,51.5156177,-0.0919983
1971,2043,Oracle,usa, AZ,Phoenix,,,,,34.395342,-111.763275
1972,2044,Amazon AWS,usa, VA, Sterling,22651 Dulles Summit Ct,72000,,,37.1232245,-78.4927721
1973,2046,STACK INFRASTRUCTURE,usa, IL, Elk Grove Village,1441 Touhy Avenue,221000,,40,40.0796606,-89.4337288
1974,2047,Oracle,south africa,Johannesburg,,,,,,-26.205,28.049722
1975,2048,NexTDC,australia, Macquarie Park NSW,6-8 Giffnock Avenue,,93646.02,,30,-33.7814961,151.1256747
1976,2049,IBM Cloud,germany, Frankfurt,Gablonzer Straße,,,,,50.1106444,8.6820917
1977,2051,Oracle,india, Telangana,Hyderabad,,,,,17.8495919,79.1151663
1978,2052,Oracle,usa, AZ,Phoenix,,,,,34.395342,-111.763275
1979,2053,Colt Technologies,germany, Berlin,Uhlandstraße 181,,38750,38750,,52.5170365,13.3888599
1980,2054,myLoc a WIIT Company,germany, 40472 Düsseldorf,Am Gatherhof 44,,,19107,,51.27243747,6.807388589
1981,2055,Microsoft Azure,china,Shanghai,,,,,,31.2323437,121.4691024
1982,2056,Otava,usa, MI, Westland,6435 North Hix Road,34500,18000,1.2,43.6211955,-84.6824346
1983,2057,EdgeConnex,indonesia, West Java, Bekasi Regency, Cibatu,161458.66,,2,-6.8891904,107.6404716
1984,2058,Segra,usa, NC, Charlotte,3101 International Airport Drive,28000,14032,2.5,35.6729639,-79.0392919
1985,2059,IBM Cloud,usa, VA,Ashburn,,,,,37.1232245,-78.4927721
1986,2060,uNetworks,netherlands, 1096 BK Amsterdam,Paul van Vlissingenstraat 16,,,,,52.33382437,4.921274185
1987,2061,Otava,usa, MI, Flint,5225 Exchange Drive,32500,22500,,43.6211955,-84.6824346
1988,2062,OVHCloud,poland, 05-850 Ożarów Mazowiecki,Kazimierza Kamińskiego 6,,,,,52.21582873,20.79972518
1989,2063,OVHCloud,canada,QC, Beauharnois,50 Rue de l'Aluminerie,,,,52.4760892,-71.8258668
1990,2064,NTT Communications,usa, VA, Ashburn,21715 Filigree Court,150000,18944.48,14,37.1232245,-78.4927721
1991,2065,EdgeConnex,poland, Warsaw,Nowogrodzka 64A,,15070,,1.5,52.2319581,21.0067249
1992,2066,Oracle,sweden,Stockholm,,,,,,59.3251172,18.0710935
1993,2067,EvoSwitch,netherlands, 2031 BE Haarlem,J.W. Lucasweg 35,,430556,129166,15,52.39111933,4.6645012
1994,2068,Oracle,italy, Metropolitan City of Milan,Milan,,,,,45.4542119,9.111350962
1995,2069,IBM Cloud,uk,London,,,,,,51.5074456,-0.1277653
1996,2070,Chief Telecom,taiwan, Taipei City, Neihu District, Yangguang Street,,160000,,25.0374227,121.5641067
1997,2071,Amazon AWS,usa, OR, Boardman,Gar Swanson Drive,,,,43.9792797,-120.737257
1998,2072,Carrier Colo,germany, Berlin,Lützowstraße 105-108,,18051,,0.075,52.5170365,13.3888599
1999,2073,Global Switch,uk, London E14 2AX,3 Nutmeg Lane,,705488,,46,51.5156177,-0.0919983
2000,2075,EdgeConnex,spain, 08830 Sant Boi de Llobregat,99,Carretera de la Santa Creu de Calafell,18298.65,,3.4,41.34098182,2.042815538
2001,2076,Stream Data Centers,usa, MN, Chaska,1706 West Creek Lane,56000,20000,4.8,45.9896587,-94.6113288
2002,2077,Redcentric,uk, Elland, Lowfields Way,Lowfields Business Park,,37000,,53.6856201,-1.83828
2003,2078,Amazon AWS,usa, VA 20166, Sterling,45930 Pathfinder Plz,,,,41.838558,-71.425049
2004,2079,Airtrunk,japan, Hyogo, Kawanishi, 2 Chome Daiwanishi,861113,,300,34.914934,134.860666
2005,2080,EdgeConnex,usa,GA, Atlanta,1101 Donnelly Avenue Southwest,91980,,4,32.3293809,-83.1137366
2006,2081,Otava,usa, TX, Austin,7301 Metropolis Drive,,,2.25,31.2638905,-98.5456116
2007,2082,omart,uk,York,,,3595,,,53.9590555,-1.0815361
2008,2083,OVHCloud,france, 59820 Gravelines,Route de la Ferme Masson,,,,,50.97948161,2.147510951
2009,2084,IBM Cloud,usa, CA,Santa Clara,,,,,36.7014631,-118.755997
2010,2085,EdgeConnex,usa,FL, Miami,2132 Northwest 114th Avenue,27000,,1.5,27.7567667,-81.4639835
2011,2086,Otava,usa, MI, Ann Arbor,5340 Data Court,19500,10000,,43.6211955,-84.6824346
2012,2087,IBM Cloud,uk,London,,,,,,51.5074456,-0.1277653
2013,2088,Mountain West Technology Networks,usa, WY, Casper,123 W 1st St,,3219,,43.1700264,-107.568534
2014,2089,EdgeConnex,usa, IL, Elk Grove Village,1800 Nicholas Boulevard,132000,,20,40.0796606,-89.4337288
2015,2090,IBM Cloud,japan,Osaka,,,,,,34.661629,135.4999268
2016,2091,Global Switch,australia, NSW 2007, Ultimo Sydney,400 Harris Street,,,,-31.95260295,152.5551274
2017,2092,Data Felix,italy, Province of Caserta, Caserta,Viale Enrico Mattei,13993,6458,1,45.3899883,11.8644673
2018,2093,EdgeConnex,germany, Munich,Landsberger Straße 155,,30000,,2.4,48.1371079,11.5753822
2019,2094,WeConnect Data Center,usa, OH, Westerville,35 Collegeview Road,,,,40.2253569,-82.6881395
2020,2095,AltusHost,bulgaria,Sofia,,,,,,42.6977028,23.3217359
2021,2096,AltusHost,serbia,Belgrade,,,,,,44.8178131,20.4568974
2022,2097,ASPNet Taiwan Inc,taiwan,Taipei,,,,,,25.0375198,121.5636796
2023,2098,uNetworks,germany, 99084 Erfurt,Juri-Gagarin-Ring 86,,,5231,,50.97669849,11.02788307
2024,2100,Open Access Data Centers,south africa, Amanzimtoti, Umbogintwini,Oppenheimer Road,45208,21528,4,-30.0497222,30.8886111
2025,2101,Microsoft Azure,china, Tianjin,Hebei,,,,,39.1175488,117.1913008
2026,2102,AltusHost,switzerland,Zürich,,,,,,47.3744489,8.5410422
2027,2103,STACK EMEA,norway, 1414 Trollåsen, Rosenholmveien,Rosenholmveien 25 AS,16145,932,4.95,59.825873,10.769677
2028,2104,Racksquared Data Center,usa, OH, Columbus,325 East Spring Street,,4000,,40.2253569,-82.6881395
2029,2105,Open Access Data Centers,south africa,7530, Cape Town, Stikland Industrial,21528,16146,5,-33.87426365,18.62955992
2030,2106,NexTDC,australia, Maroochydore QLD,44 Maud Street,,3121.53,,1,-26.6556523,153.0946684
2031,2107,Otava,usa, VA, Ashburn,44664 Guilford Drive,,,,37.1232245,-78.4927721
2032,2108,ColoCrossing,usa, GA, Marietta,1130 Powers Ferry Place,10000,,1.6,32.3293809,-83.1137366
2033,2109,Pulsant,uk, Berkshire SL6 2HP, Maidenhead,Bluesquare House Priors Way,10129,9257,1.9,51.4245211,-1.069524
2034,2110,EdgeConnex,usa, MI, Southfield,21005 Lahser Road,39900,,1.5,43.6211955,-84.6824346
2035,2111,MDC Data Centers,usa,TX, Laredo,13619 Cabezut Dr,8400,,0.65,31.2638905,-98.5456116
2036,2112,Oracle,australia,Melbourne VIC,,,,,,-37.8142454,144.9631732
2037,2113,STACK INFRASTRUCTURE,norway, 1900 Fetsund,Heiaveien 9,,9687.52,,3,59.9274398,11.1620196
2038,2114,EdgeConnex,usa,AZ, Tempe,3011 S 52nd St ste 107,79200,,4.5,34.395342,-111.763275
2039,2115,OVHCloud,france, 59820 Gravelines,Route de la Ferme Masson,,,,,50.97948161,2.147510951
2040,2116,STACK INFRASTRUCTURE,norway, Tomter, Holtskogen,Holtskogen Næringspark,19375.04,,6,59.6598277,11.0026279
2041,2117,IBM Cloud,japan,Osaka,,,,,,34.661629,135.4999268
2042,2118,LCL Belgium,belgium, Huizingen 1654 Beersel,Gustave Demeurslaan 132,,,,,50.7481095,4.276727
2043,2119,omart,uk, Manchester M15 5RL, Hulme,5 Archway,3229,,4,53.4794892,-2.2451148
2044,2120,Prime Data Centers,usa, AZ, Avondale,11753 West Lower Buckeye Road,264000,128000,48,34.395342,-111.763275
2045,2121,Cologix,canada, BC, Vancouver,2828 Natal Street,42000,42000,5,55.001251,-125.002441
2046,2122,LightEdge,usa, NC 27617, Raleigh,8020 Arco Corporate Dr,11978,4836,0.24,35.38989575,-80.71022222
2047,2123,Lumen,usa, NY, Buffalo,240 Scott Street,35000,1952,,43.1561681,-75.8449946
2048,2124,Stellar Technologies Inc.,usa, SC, Greenville,33 Global Drive,,,,33.6874388,-80.4363743
2049,2125,NETdepot,usa,TX, Spring,2626 Spring Cypress Road,,,,31.2638905,-98.5456116
2050,2126,Lumen,usa, OH, Cincinnati,1428 West 8th Street,50000,5129,,40.2253569,-82.6881395
2051,2127,MOD Mission Critical,mexico, Jalisco, 44510 Zapopan, Jardines Plaza del Sol,20000,,,20.3333331,-103.6666671
2052,2128,Lumen,usa, PA, Philadelphia,3020 Market Street,31877,578,,40.9699889,-77.7278831
2053,2129,Equinix,canada, BC V2C 6K7, Kamloops,1460 Bunker Road,32700,,,-6.0613871,-49.9063016
2054,2130,TierPoint,usa, MD, Linthicum Heights,813 Pinnacle Drive,35000,13400,,39.5162401,-76.9382069
2055,2131,EdgePresence,usa, FL 32258, Jacksonville,15180 Bartram Park Blvd,160,,,46.441062,-87.916286
2056,2132,Colocation Northwest,usa, WA, Puyallup,1023 39th Avenue Southeast,150000,60000,40,47.2868352,-120.212613
2057,2133,NorthC,netherlands, Delft,Heertjeslaan 1,,53820,19375,1.5,51.9994572,4.362724539
2058,2134,Nxtra by Airtel,india, Maharashtra, Mumbai, Malad West,600000,,4,18.9068356,75.6741579
2059,2135,CyrusOne,germany, Frankfurt am Main,Wilhelm-Fay-Straße,,57910,,11,50.1106444,8.6820917
2060,2136,Equinix,mexico, 76246 Qro., Calle Tecnologico,Parque Tecnológico Innovación,110000,,,20.56653964,-100.2854972
2061,2137,Dynascale,usa, CA, Los Angeles,1200 West 7th Street,375000,282000,22.5,36.7014631,-118.755997
2062,2138,Digital Realty,canada, ON, Markham,371 Gough Road,104300,,10,50.000678,-86.000977
2063,2139,MOD Mission Critical,usa, NC, Charlotte,8910 Lenox Pointe Drive,66666,,2.36,35.6729639,-79.0392919
2064,2140,"DaSTOR, LLC",usa, PA, King of Prussia,411 Swedeland Road,,31000,,40.9699889,-77.7278831
2065,2141,Colocation America,usa, CA, Los Angeles, 707 Wilshire Boulevard,,,,36.7014631,-118.755997
2066,2142,MOD Mission Critical,ireland, Dublin, Ballycoolen,Northwest Business Park,113580,62258,10.08,53.3493795,-6.2605593
2067,2143,Deft,usa, Virginia 20147, Ashburn,43830 Devin Shafron Drive,113300,,,33.711823,-117.7924143
2068,2144,Cogent Communications,usa, CA, Oakland,1624 Franklin Street,17000,17000,,36.7014631,-118.755997
2069,2145,Colocation America,usa, CA, Los Angeles, 624 South Grand Avenue,,,,36.7014631,-118.755997
2070,2146,Digital Realty,india, Tamil Nadu, Chennai, Ambattur Industrial Estate,196000,,20.4,10.9094334,78.3665347
2071,2147,China Telecom,china, Guangdong Sheng, Guangzhou, Tianhe Qu,,,,23.1357694,113.1982688
2072,2148,China Telecom,usa, VA 20166, Sterling,21111 Ridgetop Circle,,,,41.838558,-71.425049
2073,2149,Lumen,usa, TX, San Antonio,5130 Service Center Drive,6200,3000,,31.2638905,-98.5456116
2074,2150,China Telecom,south korea, Seoul, Jongno-gu, Sejongno,,,,37.5666791,126.9782914
2075,2151,Equinix,canada, AB T2P 4K1, Calgary,315 8th Avenue Southwest 4th floor suite 401,12000,,,51.1310077,-114.0241697
2076,2152,Lumen,usa, CA, Manchester,19700 CA-1,10000,1768,,36.7014631,-118.755997
2077,2153,Datacenter United,belgium, 3500 Hasselt,Veldstraat 101,,,,,50.952754,5.3506701
2078,2154,Lumen,usa, CA, Santa Barbara,122 Helena Ave,15900,5247,,36.7014631,-118.755997
2079,2155,China Telecom,china, Jiangsu Sheng, Nanjing, Qinhuai Qu,,,,33.0000001,119.9999999
2080,2156,Colocation America,usa, NY, Hawthorne,11 Skyline Dr,50000,40000,,43.1561681,-75.8449946
2081,2157,DartPoints,usa, SC 29607, Greenville,78 Global Dr ste 100,25800,10500,,17.7566382,-64.58357752
2082,2158,OneNeck IT Solutions,usa,CO, Englewood,8675 Concord Center Dr,35000,,,38.7251776,-105.607716
2083,2159,Zenlayer,china, Jiangsu, Nanjing, Jiangning District,,,,33.0000001,119.9999999
2084,2160,Data Foundry,usa, TX, Austin,4100 Smith School Road,325000,165000,36,31.2638905,-98.5456116
2085,2161,STTelemedia Global Data Centres,india, Tamil Nadu 600053, Chennai, Korattur,400000,400000,45,13.1125557,80.20819865
2086,2162,Data Foundry,usa, TX, Austin,7401 East Ben White Boulevard,40000,21133,,31.2638905,-98.5456116
2087,2163,STTelemedia Global Data Centres,india, Karnataka 560066, Bengaluru, Brookefield,1000000,1000000,7,12.9684352,77.7481843
2088,2164,STTelemedia Global Data Centres,india, Telangana 500081, Hyderabad, Madhapur,1200000,1200000,6,17.4423925,78.3971119
2089,2165,STTelemedia Global Data Centres,india, Delhi 110048, New Delhi, Greater Kailash,1200000,1200000,6,28.6273928,77.1716954
2090,2166,STTelemedia Global Data Centres,india, West Bengal 700054, Kolkata, Kankurgachi,48000,,2,22.56854645,88.41443831
2091,2167,Lancom,greece, Thessaloniki 546 23,Βασιλέως Ηρακλειου 40,,,,,40.6422849,22.92155633
2092,2168,STTelemedia Global Data Centres,india, Delhi 110048, New Delhi, Greater Kailash,,,,28.6273928,77.1716954
2093,2169,EdgeConnex,china, Tianjin, Beichen District,no. 17 Tongjin Road,167766.31,,18,39.1175488,117.1913008
2094,2170,STTelemedia Global Data Centres,india, Maharashtra 400093, Mumbai, Andheri East,,,,21.5071955,78.9725097
2095,2171,TTC Teleport,czechia, 108 00 Praha 10-Malešice,Tiskařská 257/10,,27000,17222,10,50.08386383,14.50802746
2096,2172,STTelemedia Global Data Centres,india, Karnataka 560066, Bengaluru, Brookefield,,,,12.9684352,77.7481843
2097,2174,STTelemedia Global Data Centres,thailand, Bangkok 10330, Pathum Wan, Lumphini,60000,60000,2,13.7524938,100.4935089
2098,2175,STTelemedia Global Data Centres,india, Uttar Pradesh 201307, Noida, Sector 65,20235,20235,35,31.3658035,77.1115565
2099,2176,STTelemedia Global Data Centres,india, Maharashtra, Mumbai City, Mumbai,179847,179847,9,18.9068356,75.6741579
2100,2177,KIO Networks,mexico, CDMX, 05000 Ciudad de México, El Yaqui,1200,,5.4,19.4326296,-99.1331785
2101,2178,KIO Networks,mexico, State of Mexico, Colonia Lázaro Cárdenas,MZ 051,8000,,19.2,19.4839446,-99.6899716
2102,2179,KIO Networks,mexico, State of Mexico, Naucalpan de Juárez, Villa de las Palmas,3450,,4,19.4839446,-99.6899716
2103,2180,STTelemedia Global Data Centres,india, Maharashtra 400028, Mumbai, Prabhadevi,,,,21.5071955,78.9725097
2104,2181,KIO Networks,mexico, N.L., 66265 Monterrey, Valle del Campestre,306,,,26.2384363,-99.8873
2105,2182,KIO Networks,mexico, CDMX, 05100 Ciudad de México, Lomas de Vista Hermosa,2536,,3.2,19.4326296,-99.1331785
2106,2183,STTelemedia Global Data Centres,philippines, Cavite,7W89+56M General Trias,,,,,14.2554073,120.8671503
2107,2184,KIO Networks,mexico, Qro.,76246 Parque Industrial El Marqués,,,,15,20.8052225,-99.8837376
2108,2185,KIO Networks,mexico, Yuc., 97288 Mérida, Cd Industrial,,,,20.6845957,-88.8755669
2109,2186,STTelemedia Global Data Centres,india, Maharashtra 411015, Pune, Dighi,,,,21.5071955,78.9725097
2110,2187,KIO Networks,mexico, CDMX, Mexico City, Zedec Santa Fé,902,,1.16,19.4326296,-99.1331785
2111,2188,STTelemedia Global Data Centres,thailand, Bangkok 10240, Bang Kapi District, Hua Mak,300000,300000,2,13.8157541,100.5597347
2112,2189,KIO Networks,mexico, Son., 83190 Hermosillo, San Benito,511,,1.3,29.3333331,-110.6666671
2113,2191,KIO Networks,mexico, Yuc., 97130 Mérida, Santa Gertrudis Copo,,,,20.6845957,-88.8755669
2114,2192,STTelemedia Global Data Centres,philippines, Metro Manila, Makati,2275 Chino Roces Avenue,,,,14.5736108,121.0329706
2115,2193,KIO Networks,colombia, Bogota, Bogotá,Cra. 106 #15 a 25,1160,,5.6,4.6533816,-74.0836333
2116,2194,KIO Networks,mexico, Qro.,76246 Parque Industrial El Marqués,,3600,,12,20.8052225,-99.8837376
2117,2195,CDC Data Centres,new zealand, Silverdale 0932,29 Highgate Parkway,,,,14,-36.6176801,174.6769045
2118,2197,STTelemedia Global Data Centres,philippines, Davao del Sur,3G4W+7P4 Davao City,,,,,6.6983658,125.3612135
2119,2198,KIO Networks,panama, Provincia de Panamá,WC94+WG5 Panama City,,770,,2.5,8.1965366,-79.18773365
2120,2199,KIO Networks,guatemala, Guatemala City, Zona 4 de Mixco,CONDADO EL NARANJO - San Fermin,174,,,14.6424667,-90.5131361
2121,2200,China Telecom,china, Zhejiang, Jiaxing,Xiuzhou,,,,29.0000001,119.9999999
2122,2201,China Telecom,china, Sichuan Sheng, Chengdu Shi, Pidu Qu,,,,30.5000001,102.4999999
2123,2202,China Telecom,china, Shanghai Shi, Jingan Qu, Jiangchang 3rd Road,,,,31.2323437,121.4691024
2124,2203,Enzu,usa, CA, Santa Clara,2820 Northwestern Parkway,,,,36.7014631,-118.755997
2125,2204,China Telecom,china, Jiangsu, Suzhou, Gusu District,,,,33.0000001,119.9999999
2126,2205,China Telecom,china, Jiangsu, Nanjing,Gulou,,,,33.0000001,119.9999999
2127,2207,MOD Mission Critical,usa, CA, San Diego,12270 World Trade Drive,88000,55140,1.2,36.7014631,-118.755997
2128,2208,China Telecom,china, Hubei, Xiangyang, Fancheng District,,,,31.15305035,112.8806423
2129,2209,China Telecom,china, Zhejiang, Lishui,Liandu,,,,29.0000001,119.9999999
2130,2210,Cogent Communications,france,Toulouse,,,,,,43.6044622,1.4442469
2131,2211,China Telecom,china, Fujian Sheng, Quanzhou Shi, Fengze Qu,,,,26.193218,118.2208721
2132,2212,China Telecom,china, Jiangsu, Wuxi,Yixing,,,,33.0000001,119.9999999
2133,2213,China Telecom,china, Jiangsu, Xuzhou, Yunlong District,,,,33.0000001,119.9999999
